# Log format <Tick> <# of peers> <# of finished peers>
0;5;0
1;5;0
2;5;0
3;5;0
4;5;0
5;5;0
6;5;0
7;5;0
8;5;0
9;5;0
10;5;0
11;5;0
12;5;0
13;5;0
14;5;0
15;5;0
16;5;0
17;5;0
18;5;0
19;5;0
20;5;0
21;5;0
22;5;0
23;5;0
24;5;0
25;5;0
26;5;0
27;5;0
28;5;0
29;5;0
30;5;0
31;5;0
32;5;0
33;5;0
34;5;0
35;5;0
36;5;0
37;5;0
38;5;0
39;5;0
40;5;0
41;5;0
42;5;0
43;5;0
44;5;0
45;5;0
46;5;0
47;5;0
48;5;0
49;5;0
50;5;0
51;5;0
52;5;0
53;6;0
54;6;0
55;6;0
56;6;0
57;6;0
58;6;0
59;6;0
60;6;0
61;6;0
62;6;0
63;6;0
64;6;0
65;7;0
66;7;0
67;7;0
68;7;0
69;7;0
70;7;0
71;7;0
72;7;0
73;7;0
74;8;0
75;8;0
76;8;0
77;8;0
78;8;0
79;9;0
80;9;0
81;9;0
82;9;0
83;9;0
84;10;0
85;10;0
86;10;0
87;10;0
88;10;0
89;10;0
90;10;0
91;10;0
92;10;0
93;10;0
94;10;0
95;11;0
96;11;0
97;11;0
98;11;0
99;11;0
100;11;0
101;11;0
102;11;0
103;11;0
104;11;0
105;11;0
106;11;0
107;11;0
108;12;0
109;12;0
110;12;0
111;12;0
112;12;0
113;12;0
114;12;0
115;12;0
116;12;0
117;12;0
118;12;0
119;12;0
120;12;0
121;12;0
122;12;0
123;12;0
124;12;0
125;12;0
126;12;0
127;12;0
128;12;0
129;12;0
130;13;0
131;13;0
132;13;0
133;13;0
134;13;0
135;13;0
136;13;0
137;13;0
138;13;0
139;13;0
140;13;0
141;13;0
142;13;0
143;13;0
144;13;0
145;13;0
146;13;0
147;13;0
148;13;0
149;13;0
150;14;0
151;14;0
152;14;0
153;14;0
154;14;0
155;14;0
156;14;0
157;14;0
158;14;0
159;14;0
160;14;0
161;14;0
162;14;0
163;14;0
164;14;0
165;14;0
166;14;0
167;14;0
168;14;0
169;15;0
170;15;0
171;15;0
172;15;0
173;15;0
174;15;0
175;15;0
176;15;0
177;15;0
178;15;0
179;15;0
180;15;0
181;15;0
182;15;0
183;15;0
184;16;0
185;16;0
186;16;0
187;16;0
188;16;0
189;16;0
190;16;0
191;16;0
192;16;0
193;16;0
194;16;0
195;16;0
196;16;0
197;16;0
198;16;0
199;16;0
200;16;0
201;16;0
202;16;0
203;16;0
204;16;0
205;16;1
206;16;1
207;16;3
208;16;3
209;15;3
210;15;3
211;15;3
212;15;4
213;15;5
214;15;6
215;14;5
216;14;5
217;13;4
218;12;3
219;12;3
220;12;3
221;12;3
222;12;3
223;12;3
224;12;3
225;11;2
226;11;2
227;11;2
228;11;2
229;11;2
230;11;2
231;10;1
232;10;1
233;9;0
234;9;0
235;9;0
236;9;0
237;9;0
238;9;0
239;10;0
240;11;0
241;11;0
242;11;0
243;11;0
244;11;0
245;11;0
246;11;0
247;11;0
248;11;0
249;11;0
250;11;0
251;11;0
252;11;0
253;11;0
254;11;0
255;11;0
256;11;0
257;11;0
258;11;1
259;11;1
260;11;1
261;11;2
262;11;2
263;10;1
264;10;1
265;10;1
266;10;1
267;10;1
268;10;1
269;10;1
270;10;1
271;9;0
272;9;2
273;9;2
274;8;1
275;8;1
276;8;1
277;8;1
